Document_ID,Node_ID,Node_Label,Sanitized_Concept,Context,Definition,Example,Learning_Objective,Skill_Level,Time_Estimate,Difficulty,Priority,Prerequisites,Semantic_Tags,Focused_Semantic_Tags,Key_Property_1,Value_1,Original_Node_ID,Key_Property_2,Value_2,Key_Property_3,Value_3,Key_Property_4,Value_4,Key_Property_5,Value_5
IT_Infrastructure_and_Emerging_Technologies,IT_INFRASTRUCTURE_AND_EMERGING_TECHNOLOGIES_concept:virtualization,Concept,virtualization,computer_hardware_trends,"Technology that allows a single physical resource to act as multiple resources, enabling efficient use of hardware.",Running multiple operating systems on a single server to reduce hardware costs.,Understand the benefits of virtualization in IT infrastructure.,Understand,30,STANDARD,4,IT_INFRASTRUCTURE_AND_EMERGING_TECHNOLOGIES_concept:it_infrastructure,business;cloud_computing;computing;cost_savings;data_center;efficiency;energy_efficiency;green_it;hardware;hardware_consolidation;it;operating_systems;resource_management;resources;scalability;server;software;technology;virtual_machines;virtualization,virtualization;hardware;server,Real_World_Application,Reducing hardware and power expenditures in data centers,concept:virtualization,Reference,"Kerneth C. Laudon | Jane P. Laudon (2020). Management Information Systems: Managing the Digital Firm, Sixteenth Edition",,,,,,
IT_Infrastructure_and_Emerging_Technologies,IT_INFRASTRUCTURE_AND_EMERGING_TECHNOLOGIES_concept:service_oriented_architecture,Concept,service_oriented_architecture,software_trends,Set of self-contained services that communicate with one another to create a working software application.,Dollar Rent A Car using web services to integrate reservation systems with airline systems.,Understand how service-oriented architecture facilitates software integration.,Understand,45,ADVANCED,3,IT_INFRASTRUCTURE_AND_EMERGING_TECHNOLOGIES_concept:it_infrastructure,api;architecture;business;cloud_computing;computing;enterprise_software;integration;interoperability;it;middleware;modularity;reusable_components;service_oriented;services;software;software_development;system_integration;technology;web_services;xml,service_oriented_architecture;software;web_services,Real_World_Application,Integrating reservation systems with airline systems,concept:service_oriented_architecture,Reference,"Kerneth C. Laudon | Jane P. Laudon (2020). Management Information Systems: Managing the Digital Firm, Sixteenth Edition",,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_management,Concept,knowledge_management,management_information_systems,"Set of business processes developed in an organization to create, store, transfer, and apply knowledge.",Not Available,Understand the role of knowledge management in business.,Understand,30,STANDARD,5,MANAGING_KNOWLEDGE_AND_AI_Not Available,business_processes;competitive_advantage;data_management;digital_firm;explicit_knowledge;information_economy;information_systems;intangible_assets;knowledge;knowledge_application;knowledge_creation;knowledge_management;knowledge_storage;knowledge_transfer;knowledge_workers;organizational_knowledge;organizational_learning;ROI;tacit_knowledge;value_chain,knowledge_management;business_processes;organizational_knowledge,Numerical_Data,37% U.S. labor force are knowledge workers; 55% U.S. GDP from knowledge sectors,concept:knowledge_management,Real_World_Application,Well-executed knowledge-based projects can produce extraordinary ROI,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:artificial_intelligence,Concept,artificial_intelligence,knowledge_management,"Computer systems that can perform complex tasks difficult for humans, such as recognizing faces, interpreting CT scans, analyzing financial records, etc.","Google searches, recommender systems on Amazon, Netflix",Understand what artificial intelligence is and its applications.,Understand,20,STANDARD,4,MANAGING_KNOWLEDGE_AND_AI_Not Available,AI;artificial_intelligence;automation;big_data;computer_vision;cognitive_computing;complex_tasks;data_analysis;deep_learning;expert_systems;genetic_algorithms;human_performance;intelligent_agents;machine_learning;natural_language_processing;neural_networks;pattern_recognition;robotics;software_systems;technology,artificial_intelligence;machine_learning;applications,Real_World_Application,"Recognize millions of faces in seconds, interpret millions of CT scans in minutes, analyze millions of financial records, etc.",concept:artificial_intelligence,,,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:machine_learning,Concept,machine_learning,artificial_intelligence,How computer programs improve performance without explicit programming through recognizing patterns and prior learnings.,"Google searches, recommender systems on Amazon, Netflix",Understand the basics of machine learning and its types.,Understand,25,STANDARD,4,MANAGING_KNOWLEDGE_AND_AI_concept:artificial_intelligence,algorithms;artificial_intelligence;big_data;classification;clustering;data_mining;deep_learning;feature_engineering;machine_learning;model_evaluation;model_training;neural_networks;pattern_recognition;predictive_modeling;reinforcement_learning;statistics;supervised_learning;technology;unsupervised_learning;AI,machine_learning;supervised_learning;unsupervised_learning,Real_World_Application,"Used in search engines, recommendation systems, etc.",concept:machine_learning,,,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge,Concept,knowledge,knowledge_management,"Information that is contextual, relevant, and actionable.","Best practices, expertise of employees",Understand what knowledge is in the context of knowledge management.,Remember,15,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_Not Available,data;education;expertise;explicit_knowledge;information;intellectual_capital;knowledge;knowledge_application;knowledge_base;knowledge_creation;knowledge_management;knowledge_sharing;knowledge_transfer;learning;organizational_knowledge;skills;tacit_knowledge;training;wisdom;workforce,knowledge;explicit_knowledge;tacit_knowledge,Not Available,Not Available,concept:knowledge,,,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:tacit_knowledge,Concept,tacit_knowledge,knowledge_management,"Knowledge that is difficult to articulate or codify, often based on personal experience.","Expert insights, intuition",Understand the difference between tacit and explicit knowledge.,Understand,15,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge,communities_of_practice;expertise;implicit_knowledge;information_systems;knowledge;knowledge_capture;knowledge_codification;knowledge_elicitation;knowledge_management;knowledge_representation;knowledge_sharing;knowledge_transfer;knowledge_workers;learning;mentoring;organizational_learning;personal_experience;skills;tacit_knowledge;training,tacit_knowledge;knowledge;personal_experience,Not Available,Not Available,concept:tacit_knowledge,,,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:explicit_knowledge,Concept,explicit_knowledge,knowledge_management,"Knowledge that can be easily articulated, codified, and shared.","Documents, reports, databases",Understand the difference between tacit and explicit knowledge.,Understand,15,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge,content_management;databases;digital_assets;documents;education;explicit_knowledge;information_systems;knowledge;knowledge_application;knowledge_base;knowledge_dissemination;knowledge_management;knowledge_repository;knowledge_sharing;knowledge_storage;knowledge_transfer;organizational_knowledge;reports;structured_knowledge;technology,explicit_knowledge;knowledge;documents,Not Available,Not Available,concept:explicit_knowledge,,,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_management_value_chain,Concept,knowledge_management_value_chain,knowledge_management,"A framework consisting of processes for knowledge acquisition, storage, dissemination, and application.",Not Available,Understand the stages of the knowledge management value chain.,Understand,20,STANDARD,4,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_management,business_processes;information_systems;knowledge;knowledge_acquisition;knowledge_application;knowledge_creation;knowledge_dissemination;knowledge_flow;knowledge_lifecycle;knowledge_management;knowledge_management_value_chain;knowledge_storage;knowledge_transfer;knowledge_utilization;knowledge_workers;management;organizational_knowledge;organizational_learning;technology;value_chain,knowledge_management_value_chain;knowledge_acquisition;knowledge_application,Not Available,Not Available,concept:knowledge_management_value_chain,,,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_acquisition,Concept,knowledge_acquisition,knowledge_management_value_chain,"The process of documenting tacit and explicit knowledge, storing various forms of knowledge, and creating new knowledge.","Storing documents, reports, presentations, best practices",Understand how knowledge is acquired in organizations.,Understand,15,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_management_value_chain,best_practices;business_analytics;data_mining;documents;expert_networks;explicit_knowledge;knowledge;knowledge_acquisition;knowledge_capture;knowledge_creation;knowledge_elicitation;knowledge_management;knowledge_management_value_chain;knowledge_representation;knowledge_workers;machine_learning;organizational_learning;presentations;reports;tacit_knowledge,knowledge_acquisition;knowledge_management;knowledge_creation,Not Available,Not Available,concept:knowledge_acquisition,,,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_storage,Concept,knowledge_storage,knowledge_management_value_chain,"The process of storing knowledge in databases, document management systems, and other repositories.","Databases, document management systems",Understand how knowledge is stored in organizations.,Understand,15,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_management_value_chain,content_management;data_warehousing;databases;digital_assets;document_management;explicit_knowledge;indexing;information_systems;knowledge;knowledge_base;knowledge_management;knowledge_management_value_chain;knowledge_repositories;knowledge_storage;metadata;retrieval;search_engines;structured_data;technology;unstructured_data,knowledge_storage;knowledge_management;databases,Not Available,Not Available,concept:knowledge_storage,,,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_dissemination,Concept,knowledge_dissemination,knowledge_management_value_chain,"The process of distributing knowledge through portals, wikis, email, instant messaging, and collaboration tools.","Portals, wikis, email, instant messaging",Understand how knowledge is disseminated in organizations.,Understand,15,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_management_value_chain,collaboration_tools;communities_of_practice;email;information_systems;instant_messaging;knowledge;knowledge_dissemination;knowledge_flow;knowledge_management;knowledge_management_value_chain;knowledge_sharing;knowledge_transfer;learning;organizational_culture;portals;search_engines;social_business;technology;training;wikis,knowledge_dissemination;knowledge_management;knowledge_sharing,Not Available,Not Available,concept:knowledge_dissemination,,,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_application,Concept,knowledge_application,knowledge_management_value_chain,"The process of applying knowledge to create new business practices, products, services, and markets.","New business practices, products, services",Understand how knowledge is applied in organizations.,Understand,15,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_management_value_chain,business_practices;competitive_advantage;creativity;decision_making;entrepreneurship;expertise;innovation;knowledge;knowledge_application;knowledge_management;knowledge_management_value_chain;knowledge_utilization;market_expansion;organizational_performance;product_development;service_delivery;skills;strategic_planning;technology;value_creation,knowledge_application;knowledge_management;innovation,Not Available,Not Available,concept:knowledge_application,,,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:expert_systems,Concept,expert_systems,artificial_intelligence,"Systems that capture tacit knowledge as a set of rules to perform specific, limited tasks.",Diagnosing a malfunctioning machine,Understand how expert systems capture and apply knowledge.,Understand,20,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:artificial_intelligence,AI;artificial_intelligence;automation;decision_making;expert_systems;expertise;inference_engine;information_systems;knowledge;knowledge_base;knowledge_capture;knowledge_management;knowledge_representation;machine_diagnosis;rule_based_systems;structured_tasks; tacit_knowledge;technology;troubleshooting;workflow,expert_systems;artificial_intelligence;knowledge_base,Real_World_Application,Determining whether to grant credit for a loan,concept:expert_systems,Not Available,Not Available,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:neural_networks,Concept,neural_networks,artificial_intelligence,Systems that find patterns and relationships in massive data by learning from examples.,Pattern classification in medicine,Understand how neural networks identify patterns.,Understand,25,ADVANCED,4,MANAGING_KNOWLEDGE_AND_AI_concept:machine_learning,AI;artificial_intelligence;big_data;classification;data_analysis;data_science;deep_learning;feature_extraction;financial_analysis;machine_learning;model_training;neural_networks;optimization;pattern_recognition;prediction;self_learning;statistics;technology;training_data;unsupervised_learning,neural_networks;machine_learning;pattern_recognition,Real_World_Application,Used in financial analysis and control,concept:neural_networks,Not Available,Not Available,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:genetic_algorithms,Concept,genetic_algorithms,artificial_intelligence,Methods for finding optimal solutions by examining numerous possibilities using evolutionary processes.,Efficient scheduling,Understand how genetic algorithms optimize solutions.,Understand,20,ADVANCED,3,MANAGING_KNOWLEDGE_AND_AI_concept:artificial_intelligence,AI;artificial_intelligence;automation;cost_minimization;efficiency;evolution;genetic_algorithms;inheritance;machine_learning;mutation;optimization;problem_solving;schedule_optimization;selection;simulation;solution_search;technology;variables;workflow;engineering,genetic_algorithms;optimization;artificial_intelligence,Real_World_Application,Optimal jet engine design,concept:genetic_algorithms,Not Available,Not Available,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:natural_language_processing,Concept,natural_language_processing,artificial_intelligence,Techniques to understand and generate human language using machine learning and large databases.,Google Translate,Understand the role of natural language processing in AI.,Understand,20,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:artificial_intelligence,AI;artificial_intelligence;automation;communication;customer_service;data_analysis;digital_assistants;language_processing;language_translation;machine_learning;natural_language;natural_language_processing;semantic_analysis;speech_recognition;technology;text_analysis;translation;user_interaction;voice_assistants;spam_filtering,natural_language_processing;artificial_intelligence;language_processing,Real_World_Application,Customer call center interactions,concept:natural_language_processing,Not Available,Not Available,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:computer_vision_systems,Concept,computer_vision_systems,artificial_intelligence,Systems that create digital maps of images for recognition in large databases.,Facebook's DeepFace,Understand how computer vision systems recognize images.,Understand,20,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:artificial_intelligence,AI;artificial_intelligence;automation;computer_vision;data_analysis;digital_imaging;face_recognition;image_processing;image_recognition;machine_learning;object_detection;pattern_recognition;pixel_analysis;real_time_processing;robotics;security;technology;transportation;vision_systems;autonomous_vehicles,computer_vision_systems;artificial_intelligence;image_recognition,Real_World_Application,Autonomous vehicles recognizing road signs,concept:computer_vision_systems,Not Available,Not Available,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:robotics,Concept,robotics,artificial_intelligence,Design and operation of machines that substitute for humans in specific tasks.,Spray painting autos,Understand the applications of robotics in automation.,Understand,20,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:artificial_intelligence,AI;artificial_intelligence;automation;design;engineering;factory_automation;human_substitution;industrial_robots;machine_operation;manufacturing;precision;robotics;safety;surgical_robots;task_automation;technology;vehicle_assembly;welding;workforce;programming,robotics;artificial_intelligence;automation,Real_World_Application,Surgical robots in medical procedures,concept:robotics,Not Available,Not Available,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:intelligent_agents,Concept,intelligent_agents,artificial_intelligence,"Programs that perform repetitive, predictable tasks without direct human intervention.",Finding the cheapest airfare,Understand how intelligent agents automate tasks.,Understand,15,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:artificial_intelligence,AI;artificial_intelligence;automation;chatbots;consumer_behavior;data_processing;decision_support;efficiency;intelligent_agents;knowledge_base;machine_learning;predictive_analysis;self_adjustment;supply_chain;task_automation;technology;travel;user_assistance;workflow;modeling,intelligent_agents;artificial_intelligence;automation,Real_World_Application,Scheduling deliveries in supply chains,concept:intelligent_agents,Not Available,Not Available,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:enterprise_content_management_systems,Concept,enterprise_content_management_systems,knowledge_management,"Systems that capture, store, retrieve, and distribute documents and semistructured knowledge.","Blogs, wikis for collaboration",Understand how enterprise content management systems support knowledge management.,Understand,20,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_management,blogs;collaboration;content_management;data_storage;digital_assets;document_management;enterprise_content_management_systems;information_retrieval;information_systems;knowledge;knowledge_dissemination;knowledge_management;knowledge_sharing;knowledge_storage;organizational_knowledge;search_tools;social_tools;technology;wikis;workforce,enterprise_content_management_systems;knowledge_management;content_management,Not Available,Not Available,concept:enterprise_content_management_systems,,,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:learning_management_systems,Concept,learning_management_systems,knowledge_management,"Tools for managing, delivering, tracking, and assessing employee learning and training.",Web-based classes,Understand how learning management systems facilitate training.,Understand,20,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_management,assessment;content_delivery;course_management;e_learning;education;employee_training;information_systems;knowledge;knowledge_dissemination;knowledge_management;learning;learning_management_systems;MOOCs;online_forums;performance_tracking;technology;training;virtual_classes;web_based_learning;workforce,learning_management_systems;knowledge_management;training,Not Available,Not Available,concept:learning_management_systems,,,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_work_systems,Concept,knowledge_work_systems,knowledge_management,Specialized systems for knowledge workers to create and integrate new knowledge.,Computer-aided design,Understand the role of knowledge work systems in innovation.,Understand,20,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_management,collaboration;computer_aided_design;data_analysis;engineering;information_systems;innovation;knowledge;knowledge_creation;knowledge_integration;knowledge_management;knowledge_work_systems;knowledge_workers;research;science;simulation;technology;virtual_reality;visualization;workforce;design,knowledge_work_systems;knowledge_management;innovation,Not Available,Not Available,concept:knowledge_work_systems,,,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:computer_aided_design,Concept,computer_aided_design,knowledge_work_systems,Systems for creating engineering or architectural designs.,3D modeling of structures,Understand how computer-aided design supports knowledge work.,Understand,25,STANDARD,3,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_work_systems,3D_modeling;architecture;computer_aided_design;design;drafting;engineering;graphics;information_systems;innovation;knowledge;knowledge_creation;knowledge_management;knowledge_work_systems;manufacturing;simulation;technology;visualization;virtual_design;workforce;CAD,computer_aided_design;knowledge_work_systems;design,Real_World_Application,Creation of engineering designs,concept:computer_aided_design,Not Available,Not Available,,,,,,
MIS_Chapter_11,MANAGING_KNOWLEDGE_AND_AI_concept:virtual_reality_systems,Concept,virtual_reality_systems,knowledge_work_systems,Systems that simulate real-life environments for design or training.,3D medical modeling for surgeons,Understand how virtual reality systems enhance knowledge work.,Understand,25,ADVANCED,3,MANAGING_KNOWLEDGE_AND_AI_concept:knowledge_work_systems,3D_modeling;augmented_reality;design;education;engineering;immersion;information_systems;innovation;knowledge;knowledge_creation;knowledge_management;knowledge_work_systems;medical_training;simulation;technology;training;virtual_environments;virtual_reality;visualization;VRML,virtual_reality_systems;knowledge_work_systems;simulation,Real_World_Application,Simulating surgical procedures,concept:virtual_reality_systems,Not Available,Not Available,,,,,,
MSSQL-Data-Aggregation,AGGREGATION_concept:grouping,Concept,grouping,data_aggregation,Consolidating data based on criteria.,Grouping employees by department.,Understand how to group data in SQL.,Understand,15,STANDARD,4,AGGREGATION_concept:sql_basics,business_intelligence;computer_science;critical_thinking;data_aggregation;data_analysis;data_mining;data_science;database;group_by;information_technology;logic;machine_learning;mathematics;problem_solving;programming;query;reporting;software_development;sql;statistics,data_aggregation;grouping;sql,,,concept:grouping,,,,,,,,
MSSQL-Data-Aggregation,AGGREGATION_concept:aggregate_functions,Concept,aggregate_functions,data_aggregation,"Functions that operate over groups of data, such as COUNT, SUM, MAX, MIN, AVG.",Counting salaries in departments.,Learn how to use aggregate functions in SQL.,Apply,20,STANDARD,4,AGGREGATION_concept:grouping,aggregate_functions;avg;business_intelligence;computer_science;count;data_analysis;data_mining;data_science;database;information_technology;machine_learning;mathematics;max;min;programming;query;reporting;software_development;sql;statistics,aggregate_functions;data_analysis;sql,,,concept:aggregate_functions,,,,,,,,
MSSQL-Data-Aggregation,AGGREGATION_concept:having_clause,Concept,having_clause,data_aggregation,Clause used to filter data based on aggregate values.,"Filtering departments with total salary >= 15,000.",Understand how to use the HAVING clause in SQL.,Understand,10,STANDARD,3,"AGGREGATION_concept:aggregate_functions,concept:grouping",business_intelligence;computer_science;data_aggregation;data_analysis;data_mining;data_science;database;filtering;having_clause;information_technology;logic;machine_learning;mathematics;problem_solving;programming;query;reporting;software_development;sql;statistics,data_filtering;having_clause;sql,,,concept:having_clause,,,,,,,,
MSSQL_Functions,BUILT_IN_FUNCTION_concept:string_functions,Concept,string_functions,sql_server,"Functions for manipulating text, such as concatenating or extracting parts of strings.","CONCAT, SUBSTRING, REPLACE",Understand and apply string functions in SQL Server.,Apply,20,STANDARD,4,BUILT_IN_FUNCTION_concept:sql_basics,concatenation;data_manipulation;database;query;sql;sql_server;string_functions;substring;replace;trim;len;datalength;left;right;charindex;stuff;upper;lower;reverse;replicate,string_functions;sql_server;data_manipulation,Learning_Tips,Practice with sample queries,concept:string_functions,Real_World_Application,Data cleaning in databases,Common_Errors,Misusing index positions in SUBSTRING,,,,
MSSQL_Functions,BUILT_IN_FUNCTION_concept:math_functions,Concept,math_functions,sql_server,"Functions for performing calculations, such as arithmetic operations or aggregations.","PI, ABS, SQRT, POWER",Understand and apply math functions in SQL Server.,Apply,20,STANDARD,4,BUILT_IN_FUNCTION_concept:sql_basics,abs;aggregate;arithmetic;calculation;database;math_functions;pi;power;query;sql;sql_server;sqrt;square;round;floor;ceiling;sign;rand,math_functions;sql_server;calculation,Learning_Tips,Use in SELECT statements,concept:math_functions,Real_World_Application,Calculating areas or distances,Common_Errors,Incorrect use of precision in ROUND,,,,
MSSQL_Functions,BUILT_IN_FUNCTION_concept:date_functions,Concept,date_functions,sql_server,"Functions for manipulating dates and times, such as extracting parts or calculating differences.","DATEPART, DATEDIFF, DATEADD",Understand and apply date functions in SQL Server.,Apply,25,STANDARD,4,BUILT_IN_FUNCTION_concept:sql_basics,date;dateadd;datediff;datename;datepart;datetime;database;query;sql;sql_server;time;year;month;day;quarter;weekday;getdate,date_functions;sql_server;datetime,Learning_Tips,Experiment with different date parts,concept:date_functions,Real_World_Application,Generating reports by date ranges,Common_Errors,Confusing date parts like 'month' and 'minute',,,,
MSSQL_Functions,BUILT_IN_FUNCTION_concept:other_functions,Concept,other_functions,sql_server,"Miscellaneous functions for tasks like type conversion, null handling, or windowing.","CAST, CONVERT, ISNULL, OVER",Understand and apply miscellaneous functions in SQL Server.,Apply,30,STANDARD,4,BUILT_IN_FUNCTION_concept:sql_basics,cast;convert;database;isnull;over;partition;query;ranking;sql;sql_server;type_conversion;window_function,other_functions;sql_server;type_conversion,Learning_Tips,Combine with aggregate functions,concept:other_functions,Real_World_Application,Data type conversions in queries,Common_Errors,Misapplying window functions,,,,
MSSQL_Functions,BUILT_IN_FUNCTION_concept:wildcards,Concept,wildcards,sql_server,Symbols used in WHERE clauses for partial string matching.,"%, _, [], [^]",Understand and apply wildcards in SQL Server queries.,Apply,15,STANDARD,3,BUILT_IN_FUNCTION_concept:sql_basics,database;like;pattern_matching;query;sql;sql_server;wildcard,wildcards;sql_server;pattern_matching,Learning_Tips,Test patterns with sample data,concept:wildcards,Real_World_Application,Searching for partial matches in text,Common_Errors,Overusing wildcards leading to slow queries,,,,
MSSQL-Basic-CRUD,CRUD_concept:sql_select,Concept,sql_select,sql_server,Retrieving data from one or more tables using SQL queries.,"SELECT FirstName, LastName, JobTitle FROM Employees",Understand how to retrieve data using SQL SELECT queries.,Apply,30,STANDARD,5,CRUD_concept:sql_basics,crud;data_manipulation;data_retrieval;database;filtering;join;null_values;projection;query;selection;sequences;sorting;sql;sql_select;sql_server;stored_procedures;t_sql;table_join;views;where_clause,data_retrieval;sql;sql_select,,,concept:sql_select,,,,,,,,
MSSQL-Basic-CRUD,CRUD_concept:sql_insert,Concept,sql_insert,sql_server,Adding new data to tables using SQL queries.,"INSERT INTO Projects(Name, StartDate) VALUES('Introduction to SQL Course', '1/1/2006')",Learn to add data to tables with SQL INSERT.,Apply,15,STANDARD,3,CRUD_concept:sql_select,bulk_insert;crud;data_entry;data_manipulation;database;insert;query;sequences;sql;sql_insert;sql_server;t_sql;table_data;values;writing_data;business_context;data_management;incrementing_values;new_records;stored_procedures,data_entry;sql;sql_insert,,,concept:sql_insert,,,,,,,,
MSSQL-Basic-CRUD,CRUD_concept:sql_update,Concept,sql_update,sql_server,Modifying existing data in tables using SQL queries.,UPDATE Projects SET EndDate = '8/31/2006' WHERE StartDate = '1/1/2006',Learn to modify data with SQL UPDATE.,Apply,15,STANDARD,3,CRUD_concept:sql_select,crud;data_manipulation;database;modify_data;query;sql;sql_server;sql_update;t_sql;update;where_clause;business_context;data_management;existing_records;modification;procedural_sql;record_update;table_update;value_change;views,data_manipulation;sql;sql_update,,,concept:sql_update,,,,,,,,
MSSQL-Basic-CRUD,CRUD_concept:sql_delete,Concept,sql_delete,sql_server,Removing data from tables using SQL queries.,DELETE FROM Projects WHERE StartDate = '1/1/2006',Learn to remove data with SQL DELETE.,Apply,15,STANDARD,3,CRUD_concept:sql_select,crud;data_deletion;data_manipulation;database;delete;query;sql;sql_delete;sql_server;t_sql;truncate;where_clause;business_context;data_management;procedural_sql;record_removal;remove_data;table_management;value_removal;views,data_deletion;sql;sql_delete,,,concept:sql_delete,,,,,,,,
MSSQL-Basic-CRUD,CRUD_concept:t_sql,Concept,t_sql,sql_server,SQL Server's extension of SQL including procedural elements.,CREATE PROCEDURE EmpDump AS ...,Understand procedural programming in T-SQL.,Analyze,60,ADVANCED,4,CRUD_concept:sql_select,crud;cursors;data_manipulation;database;procedural_sql;programming;query;sql;sql_server;stored_procedures;t_sql;business_context;data_retrieval;data_management;extension_sql;procedure_creation;scripting;sql_extension;table_operations;views,procedural_sql;sql_server;t_sql,,,concept:t_sql,,,,,,,,
MSSQL-Basic-CRUD,CRUD_concept:views,Concept,views,sql_server,Virtual tables derived from other tables or views.,"CREATE VIEW v_HRResultSet AS SELECT FirstName + ' ' + LastName AS [Full Name], Salary FROM Employees",Learn to create and use SQL views.,Apply,30,STANDARD,3,CRUD_concept:sql_select,crud;data_access;data_retrieval;database;query;sql;sql_select;sql_server;t_sql;views;virtual_tables;business_context;complex_queries;data_limitation;data_presentation;join;security;simplify_queries;table_derivation;view_creation,data_retrieval;sql;views,,,concept:views,,,,,,,,
MSSQL-Basic-CRUD,CRUD_concept:sequences,Concept,sequences,sql_server,Objects that generate incrementing values for use in SQL queries.,CREATE SEQUENCE seq_Customers_CustomerID AS int START WITH 1 INCREMENT BY 1,Understand how to use sequences in SQL Server.,Apply,15,STANDARD,2,CRUD_concept:sql_insert,crud;data_entry;database;identity;incrementing_values;query;sequences;sql;sql_insert;sql_server;t_sql;business_context;data_management;generate_values;id_generation;numeric_sequence;object_creation;sql_objects;table_data;unique_ids,data_entry;sequences;sql,,,concept:sequences,,,,,,,,
MSSQL-Basic-CRUD,CRUD_concept:filtering_and_sorting,Concept,filtering_and_sorting,sql_server,Restricting and ordering data in SQL queries.,"SELECT LastName, HireDate FROM Employees ORDER BY HireDate",Learn to filter and sort data with WHERE and ORDER BY.,Apply,30,STANDARD,4,CRUD_concept:sql_select,crud;data_manipulation;data_retrieval;database;filtering;order_by;query;sorting;sql;sql_select;sql_server;t_sql;where_clause;business_context;data_ordering;data_restriction;logical_operators;row_filtering;table_data;views,data_retrieval;filtering;sorting,,,concept:filtering_and_sorting,,,,,,,,
MSSQL-Data-Definition-And-Datatypes,DATA_DEFINITION_concept:data_types_in_sql_server,Concept,data_types_in_sql_server,mssql_data_definition,"Data types in SQL Server include numeric, strings, binary data, and date and time.","Numeric: bit, integer, bigint, float, real, numeric, money; Strings: char, varchar, nvarchar, text; Binary: binary, varbinary; Date and time: date, datetime, smalldatetime",Understand the different data types available in SQL Server.,Remember,15,STANDARD,5,DATA_DEFINITION_Not Available,binary;bigint;bit;char;data_types;date;datetime;float;integer;money;numeric;nvarchar;real;smalldatetime;sql_server;strings;text;varbinary;varchar;date_time,data_types;sql_server;numeric;strings,Real_World_Application,Choosing appropriate data types for database columns to optimize storage and performance.,concept:data_types_in_sql_server,,,,,,,,
